docs_id,doc_code,projection_apa,res_fields,dbases,if_info,scopus_info,pub_year
4092246,S1,"Juzefovič, A. ir Sakalauskaitė, E. (2014). Mediologija virtualios tikrovės akivaizdoje: nuo filosofijos ir sociologijos remikso iki augmentuotos tikrovės žemėlapiavimo. <i><i>Filosofija. Sociologija</i></i>, <i>25</i>(3), 200-210. Žiūrėta 2014 m. spalio 01 d. per <a target=""_blank"" href=""http://www.lmaleidykla.lt/publ/0235-7186/2014/3/200-210.pdf"">http://www.lmaleidykla.lt/publ/0235-7186/2014/3/200-210.pdf</a>",H 001; S 008; H 003,CEEOL – Central and Eastern European Online Library; Social Sciences Citation Index (Web of Science),"IF: 0,333, AIF: 1,019, Q4 (2014, InCites JCR SSCI)","CiteScore: 0,23, SNIP: 0,423, SJR: 0,491, Q2 (2014, Scopus Sources)",2014
4092325,S1,"Lebedevas, S., Dailydka, S., Jastremskas, V., & Vaičiūnas, G. (2014). Research of the rational operational load of diesel locomotives. <i><i>Eksploatacja i niezawodność = Maintenance and reliability</i></i>, <i>16</i>(4), 545-553. Retrieved 2014, October 01, from <a target=""_blank"" href=""http://www.ein.org.pl/sites/default/files/2014-04-07.pdf"">http://www.ein.org.pl/sites/default/files/2014-04-07.pdf</a>",T 003,Scopus; Science Citation Index Expanded (Web of Science),"IF: 0,983, AIF: 1,404, Q3 (2014, InCites JCR SCIE)","CiteScore: 1,14, SNIP: 1,495, SJR: 0,434, Q2 (2014, Scopus Sources)",2014
4092416,S4,"Bistrova, J., Lace, N., & Tvaronavičienė, M. (2014). Corporate governance as a crucial factor in achieving sustainable corporate performance. <i><i>Journal of systemics, cybernetics and informatics</i></i>, <i>12</i>(3), 82-90. Retrieved 2014, October 02, from <a target=""_blank"" href=""http://www.iiisci.org/journal/sci/FullText.asp?var=&id=SA718DP14"">http://www.iiisci.org/journal/sci/FullText.asp?var=&id=SA718DP14</a>",S 003; S 004,DOAJ; Cabell's,,,2014
4092592,S6,"Buidovaitė-Pivoriūnienė, K. (aut., imant. inter.), Šarka, V. (aut., duod. inter.), Velička, A. (aut., duod. inter.) ir Encius, R. (aut., duod. inter.) (2014). Ant svarstyklių - atestatas ir patirtis: žurn. Kristinos Buidovaitės pokalbis su Lietuvos statybininkų asociacijos direktoriumi Vaidotu Šarka, bendrovės ""Alvora"" projektų vadovu Arūnu Velička ir Statybos produkcijos sertifikavimo centro direktoriumi Robertu Enciumi. <i><i>Statyba ir architektūra</i></i>, 3, 6-8. Žiūrėta 2014 m. spalio 02 d. per <a target=""_blank"" href=""http://sa.lt/ant-svarstykliu-atestatas-ir-patirtis/"">http://sa.lt/ant-svarstykliu-atestatas-ir-patirtis/</a>",T 002,,,,2014
4092633,S1,"Gudonis, E., Kačianauskas, R., Gribniak, V., Weber, A., Jakubovskis, R., & Kaklauskas, G. (2014). Mechanical properties of the bond between GFRP reinforcing bars and concrete. <i><i>Mechanics of composite materials</i></i>, <i>50</i>(4), 457-466. Retrieved 2014, October 02, from <a target=""_blank"" href=""http://download.springer.com/static/pdf/968/art%253A10.1007%252Fs11029-014-9432-0.pdf?auth66=1412413679_215846755f9ef26c8ee8643179293491&ext=.pdf"">http://download.springer.com/static/pdf/968/art%253A10.1007%252Fs11029-014-9432-0.pdf?auth66=1412413679_215846755f9ef26c8ee8643179293491&ext=.pdf</a>",T 002; T 009,SpringerLink; Science Citation Index Expanded (Web of Science),"IF: 0,473, AIF: 2,337, Q4 (2014, InCites JCR SCIE)","CiteScore: 0,66, SNIP: 1,043, SJR: 0,416, Q2 (2014, Scopus Sources)",2014
4092718,S8,"Navickas, R. (2014). Special issue on selected papers from NORCHIP 2013 conference: guest editorial. <i><i>Analog integrated circuits and signal processing</i></i>, <i>80</i>(3), 323-325. doi:<a target=""_blank"" href=""https://doi.org/10.1007/s10470-014-0388-8"">10.1007/s10470-014-0388-8</a>",T 001,Scopus; INSPEC; Science Citation Index Expanded (Web of Science),,"CiteScore: 0,64, SNIP: 0,614, SJR: 0,223, Q3 (2014, Scopus Sources)",2014
4092798,S4,"Gečys, T., & Daniūnas, A. (2014). Experimental investigation of glued laminated timber beam tobeam connections. <i><i>European International Journal of Science and Technology (EIJST) [Elektroninis išteklius]</i></i>, <i>3</i>(7), 239-251. Retrieved 2014, October 06, from <a target=""_blank"" href=""http://www.eijst.org.uk/images/frontImages/gallery/Vol._3_No._7/25.pdf"">http://www.eijst.org.uk/images/frontImages/gallery/Vol._3_No._7/25.pdf</a>",T 002,DOAJ; IndexCopernicus,,,2014
4092935,S4,"Leonavičienė, T. ir Suboč, O. (2014). Būsimų inžinierių matematinių dalykų suvokimo ypatumai. <i><i>Pedagogika</i></i>, <i>113</i>(1), 159-169. Žiūrėta 2014 m. spalio 06 d. per <a target=""_blank"" href=""http://www.pedagogika.leu.lt/index.php/Pedagogika/article/view/14"">http://www.pedagogika.leu.lt/index.php/Pedagogika/article/view/14</a>",N 001; S 007,Scopus; CEEOL – Central and Eastern European Online Library; IndexCopernicus,,"CiteScore: 0,03, SNIP: 0,521, SJR: 0,187, Q4 (2014, Scopus Sources)",2014
4092990,S6,"Rinkevičienė, R., Paulikas, Š., Udris, D. ir Pomarnacki, R. (2014). Elektronikos fakultete gimsta nauji inžineriniai sprendimai. <i><i>Structum</i></i>, 6, 30-31. Žiūrėta 2014 m. spalio 06 d. per <a target=""_blank"" href=""http://www.estructum.lt/archyvas.html"">http://www.estructum.lt/archyvas.html</a>",T 001,,,,2014
4093030,S1,"Skeivalas, J., & Paršeliūnas, E. K. (2014). On the geodetic assumptions for the measurement of the neutrino velocity. <i><i>Measurement</i></i>, <i>58</i>, 349-353. doi:<a target=""_blank"" href=""https://doi.org/10.1016/j.measurement.2014.09.005"">10.1016/j.measurement.2014.09.005</a>",T 010; T 004,Scopus; ScienceDirect; Compendex; INSPEC; Science Citation Index Expanded (Web of Science); Academic Search Premier,"IF: 1,484, AIF: 1,694, Q2 (2014, InCites JCR SCIE)","CiteScore: 1,89, SNIP: 1,694, SJR: 0,676, Q1 (2014, Scopus Sources)",2014
4093058,S1,"Luneckas, M., Luneckas, T., Udris, D., & Ferreira, N. M. F. (2014). Hexapod robot energy consumption dependence on body elevation and step height. <i><i>Elektronika ir elektrotechnika</i></i>, <i>20</i>(7), 7-10. doi:<a target=""_blank"" href=""https://doi.org/10.5755/j01.eee.20.7.8017"">10.5755/j01.eee.20.7.8017</a>",T 001,VINITI; Central & Eastern European Academic Source (CEEAS); Computers & Applied Sciences Complete; INSPEC; Science Citation Index Expanded (Web of Science),"IF: 0,561, AIF: 1,798, Q4 (2014, InCites JCR SCIE)","CiteScore: 0,66, SNIP: 0,646, SJR: 0,305, Q3 (2014, Scopus Sources)",2014
4093163,S1,"Kirjanova, A., Rimeika, M., Vollertsen, J., & Nielsen, A. H. (2014). Retainment of the antimicrobial agent triclosan in a septic tank. <i><i>Water science and technology</i></i>, <i>70</i>(4), 586-592. doi:<a target=""_blank"" href=""https://doi.org/10.2166/wst.2014.271"">10.2166/wst.2014.271</a>",T 004,MEDLINE; Science Citation Index Expanded (Web of Science),"IF: 1,106, AIF: 2,874, Q3 (2014, InCites JCR SCIE)","CiteScore: 1,14, SNIP: 0,683, SJR: 0,585, Q2 (2014, Scopus Sources)",2014
4093177,S1,"Kaklauskas, G., Gribniak, V., Meškėnas, A., Bačinskas, D., Juozapaitis, A., Sokolov, A., & Ulbinas, D. (2014). Experimental investigation of the deformation behavior of SFRC beams with an ordinary reinforcement. <i><i>Mechanics of composite materials</i></i>, <i>50</i>(4), 417-426. Retrieved 2014, October 06, from <a target=""_blank"" href=""http://download.springer.com/static/pdf/952/art%253A10.1007%252Fs11029-014-9428-9.pdf?auth66=1412773699_7d979740c7e6f12393619539c11b7888&ext=.pdf"">http://download.springer.com/static/pdf/952/art%253A10.1007%252Fs11029-014-9428-9.pdf?auth66=1412773699_7d979740c7e6f12393619539c11b7888&ext=.pdf</a>",T 002,SpringerLink; Science Citation Index Expanded (Web of Science),"IF: 0,473, AIF: 2,337, Q4 (2014, InCites JCR SCIE)","CiteScore: 0,66, SNIP: 1,043, SJR: 0,416, Q2 (2014, Scopus Sources)",2014
4093284,S5,"Gudonis, E., Kačianauskas, R., Gribniak, V., Weber, A., Jakubovskis, R., & Kaklauskas, G. (2014). Механические свойства контакта стеклопластиковой арматуры с бетоном. <i><i>Механика композитных материалов</i></i>, <i>50</i>(4), 641-654. Retrieved 2014, October 07, from <a target=""_blank"" href=""http://www.pmi.lv/html/RuJournalContents2014_4.html"">http://www.pmi.lv/html/RuJournalContents2014_4.html</a>",T 002; T 009,,,,2014
4093334,S5,"Kaklauskas, G., Gribniak, V., Meškėnas, A., Bačinskas, D., Juozapaitis, A., Sokolov, A., & Ulbinas, D. (2014). Экспериментальное исследование деформаций бетонных балок, армированных стальной фиброй и стержневой арматурой. <i><i>Механика композитных материалов</i></i>, <i>50</i>(4), 591-602. Retrieved 2014, October 07, from <a target=""_blank"" href=""https://www.elibrary.ru/contents.asp?titleid=7896"">https://www.elibrary.ru/contents.asp?titleid=7896</a>",T 002; T 009,,,,2014
4093659,S6,"Rimkus, A., Meškėnas, A., Gribniak, V. ir Tamulėnas, V. (2014). Sumanieji tiltai Lietuvoje: ateities vizija. <i><i>Structum</i></i>, 9, 74-79. Žiūrėta 2014 m. spalio 07 d. per <a target=""_blank"" href=""http://www.estructum.lt/archyvas.html"">http://www.estructum.lt/archyvas.html</a>",T 002,,,,2014
4094704,S4,"Blaževičius, G., & Atkočiūnas, J. (2014). Eurocode stability requirements in optimal shakedown truss design. <i><i>Engineering structures and technologies = Statybinės konstrukcijos ir technologijos</i></i>, <i>6</i>(1), 18-24. doi:<a target=""_blank"" href=""https://doi.org/10.3846/2029882X.2014.957901"">10.3846/2029882X.2014.957901</a>",T 002; T 009,GALE; EBSCOHost; ICONDA; ProQuest,,,2014
4095058,S4,"Jokūbaitis, A., Valivonis, J., & Zubrus, A. (2014). The influence of prestress losses on the anchorage zone of prestressed concrete member. <i><i>Engineering structures and technologies = Statybinės konstrukcijos ir technologijos</i></i>, <i>6</i>(1), 25-32. doi:<a target=""_blank"" href=""https://doi.org/10.3846/2029882X.2014.957902"">10.3846/2029882X.2014.957902</a>",T 002,ERA; Gale's Academic OneFile; IndexCopernicus; ICONDA,,,2014
4095556,S4,"Žuraulis, V., Pečeliūnas, R., & Jakutis, G. (2014). Semi-active suspension influence on comfort sensation of a vehicle occupant. <i><i>Žemės ūkio inžinerija. Mokslo darbai = Agricultural Engineering. Research papers</i></i>, <i>46</i>(1), 116-124.",T 003,Agricultural Engineering Abstracts; CAB Abstracts,,,2014
4095589,S4,"Kemzūraitė, K., Žuraulis, V., & Więckowski, D. (2014). Shock absorber efficiency measurement impact of tyres types and pressure. <i><i>The archives of automotive engineering = Archiwum motoryzacji</i></i>, <i>64</i>(2), 27-36. Retrieved 2014, October 09, from <a target=""_blank"" href=""http://archiwummotoryzacji.pl/index.php/am/article/view/17"">http://archiwummotoryzacji.pl/index.php/am/article/view/17</a>",T 003,BazTech; IndexCopernicus,,,2014
4096099,S4,"Žuraulis, V., Kemzūraitė, K., & Więckowski, D. (2014). Investigation of dynamic properties of vehicle in various friction condition simulated with use of skidcar system. <i><i>The archives of automotive engineering = Archiwum motoryzacji</i></i>, <i>63</i>(1), 89-99. Retrieved 2014, October 09, from <a target=""_blank"" href=""http://archiwummotoryzacji.pl/index.php/am/article/view/14"">http://archiwummotoryzacji.pl/index.php/am/article/view/14</a>",T 003,BazTech; IndexCopernicus,,,2014
4096236,S4,"Džiugaitė-Tumėnienė, R., & Lapinskienė, V. (2014). The multicriteria assessment model for an energy supply system of a low energy house. <i><i>Engineering structures and technologies = Statybinės konstrukcijos ir technologijos</i></i>, <i>6</i>(1), 33-41. doi:<a target=""_blank"" href=""https://doi.org/10.3846/2029882X.2014.957903"">10.3846/2029882X.2014.957903</a>",T 002,GALE; EBSCOHost; ICONDA; ProQuest,,,2014
4096389,S4,"Demidova-Buizinienė, I., & Pundienė, I. (2014). Влияние количества дефлокулянта на изменения физико-механических свойств среднецементных жаростойких бетонов в процессе сушки и термообработки. <i><i>Новые огнеупоры</i></i>, 3, 134-141. doi:<a target=""_blank"" href=""https://doi.org/10.17073/1683-4518-2014-3-17"">10.17073/1683-4518-2014-3-17</a>",T 005; T 008,VINITI,,,2014
4096871,S1,"Vaitiekūnas, P., Petraitis, E., Venslovas, A., & Chlebnikovas, A. (2014). Air stream velocity modelling in multichannel spiral cyclone separator. <i><i>Journal of environmental engineering and landscape management</i></i>, <i>22</i>(3), 183-193. doi:<a target=""_blank"" href=""https://doi.org/10.3846/16486897.2014.931283"">10.3846/16486897.2014.931283</a>",T 004,"Environment Index; Environment Complete; Central & Eastern European Academic Source (CEEAS); Scopus; Garden, Landscape & Horticulture Index; Science Citation Index Expanded (Web of Science)","IF: 0,623, AIF: 2,954, Q4 (2014, InCites JCR SCIE)","CiteScore: 0,72, SNIP: 0,494, SJR: 0,244, Q3 (2014, Scopus Sources)",2014
4096885,S4,"Demidova-Buizinienė, I., & Pundienė, I. (2014). Исследования влияния композиционного дефлокулянта на изменения физических и механических характеристик жаростойкого бетона в процессе термической обработки. <i><i>Новые огнеупоры</i></i>, 10, 70-77. doi:<a target=""_blank"" href=""https://doi.org/10.17073/1683-4518-2014-10-70-77"">10.17073/1683-4518-2014-10-70-77</a>",T 008,VINITI,,,2014
4097628,S4,"Šešok, A., & Lukšys, D. (2014). Simulation and research on the influence of the shape and the geometrical pa rameters of a blood vessel bypass graft upon hemodynamics. <i><i>Journal of Measurements in Engineering (JME)</i></i>, <i>2</i>(3), 154-158.",T 009,VINITI; INSPEC,,,2014
4097643,S1,"Bačinskas, D., Turla, V., Kilikevičius, A., Ragauskas, P., & Jurevičius, M. (2014). Dynamic testing of railway truss bridge. <i><i>Journal of vibroengineering</i></i>, <i>16</i>(6), 2649-2657. Retrieved 2014, October 21, from <a target=""_blank"" href=""http://www.jve.lt/Vibro/JVE-2014-16-6/JVE01614091362.html"">http://www.jve.lt/Vibro/JVE-2014-16-6/JVE01614091362.html</a>",T 009; T 010; T 002,Scopus; Science Citation Index Expanded (Web of Science),"IF: 0,617, AIF: 2,310, Q3 (2014, InCites JCR SCIE)","CiteScore: 0,77, SNIP: 0,979, SJR: 0,340, Q2 (2014, Scopus Sources)",2014
4097667,S4,"Pukalskas, S., Rimkus, A., Melaika, M., Bogdanovičius, Z., & Matijošius, J. (2014). Numerical investigation on the effects of gasoline and hydrogen blends on si engine combustion. <i><i>Žemės ūkio inžinerija. Mokslo darbai = Agricultural Engineering. Research papers</i></i>, <i>46</i>(1), 66-77.",T 003,CAB,,,2014
4097793,S4,"Čižiūnienė, K., Štaraitė, E. ir Matijošius, J. (2014). Automobilių techninio eksploatavimo absolventų gebėjimų ugdymo ir formavimo rezultatų integralumas užtikrinantis karjeros perspektyvas. <i><i>Inžinerinės ir edukacinės technologijos = Engineering and educational technologies</i></i>, 1, 15-21.",T 003; S 003,IndexCopernicus,,,2014
4097817,S1,"Valivonis, J., Jonaitis, B., Zavalis, R., Skuturna, T., & Šneideris, A. (2014). Flexural capacity and stiffness of monolithic biaxial hollow slabs. <i><i>Journal of civil engineering and management</i></i>, <i>20</i>(5), 693-701. doi:<a target=""_blank"" href=""https://doi.org/10.3846/13923730.2014.917122"">10.3846/13923730.2014.917122</a>",T 002; T 008,Academic Search Complete; Scopus; INSPEC; Science Citation Index Expanded (Web of Science); ICONDA,"IF: 1,070, AIF: 1,696, Q2 (2014, InCites JCR SCIE)","CiteScore: 1,29, SNIP: 0,980, SJR: 0,529, Q1 (2014, Scopus Sources)",2014
4097833,S1,"Aviža, D., & Turskis, Z. (2014). An empirical analysis of correlation between the thickness of a thermal insulation layer of the floor and the payback period. <i><i>Journal of civil engineering and management</i></i>, <i>20</i>(5), 760-766. doi:<a target=""_blank"" href=""https://doi.org/10.3846/13923730.2014.937356"">10.3846/13923730.2014.937356</a>",T 002,Academic Search Complete; Scopus; INSPEC; Science Citation Index Expanded (Web of Science); ICONDA,"IF: 1,070, AIF: 1,696, Q2 (2014, InCites JCR SCIE)","CiteScore: 1,29, SNIP: 0,980, SJR: 0,529, Q1 (2014, Scopus Sources)",2014
4097844,S5,"Kilikevičius, A., Matijošius, J. ir Čižiūnienė, K. (2014). Kelių kaupinimo pluoštų mechaninės suvedimo sistemos veidrodėlių virpesių eksperimentiniai tyrimai. <i><i>Technologijos ir menas: tyrimai ir aktualijos</i></i>, 5, 51-54.",T 009; T 003,,,,2014
4097859,S5,"Kilikevičius, A., Matijošius, J. ir Kaikaris, P. (2014). Mikroskopo fokusavimo mechanizmo tyrimas. <i><i>Technologijos ir menas: tyrimai ir aktualijos</i></i>, 5, 72-74.",T 009,,,,2014
4097882,S5,"Kazokaitis, G., Kilikevičius, A., Makarskas, V., Prokopovič, V., Milevičius, M., Matijošius, J. ir Širvinskas, R. (2014). Femtosekundinio lazerinio mikroapdirbimo įrenginio dinaminiai tyrimai. <i><i>Technologijos ir menas: tyrimai ir aktualijos</i></i>, 5, 88-91.",T 009,,,,2014
4097977,S8,"Ge, Y. E., Tang, C., Prentkovskis, O., Saleh, W., Junevičius, R., & Bell, M. G. H. (2014). Travel demand management: short review of the special issue. <i><i>Transport</i></i>, <i>29</i>(3), 233-234. doi:<a target=""_blank"" href=""https://doi.org/10.3846/16484142.2014.964029"">10.3846/16484142.2014.964029</a>",T 003,Academic Search Complete; Scopus; Science Citation Index Expanded (Web of Science); ICONDA,,"CiteScore: 0,91, SNIP: 0,977, SJR: 0,327, Q2 (2014, Scopus Sources)",2014
4098015,S5,"Čižiūnienė, K., Ivankovas, V. ir Vasilis Vasiliauskienė, V. (2014). Transporto ir logistikos verslo specialistų kompetencijų transformacijų teorinės įžvalgos informacinių technologijų amžiuje. <i><i>Technologijos ir menas: tyrimai ir aktualijos</i></i>, 5, 61-66.",T 003,,,,2014
4098057,S5,"Pitrėnas, A. (2014). Trifazio dažnio keitiklio valdymas. <i><i>Technologijos ir menas: tyrimai ir aktualijos</i></i>, 5, 78-81.",T 001,,,,2014
4098095,S5,"Vitkūnas, R. ir Voišnienė, V. (2014). Aplinkkelių įtakos transporto priemonių taršai Vilniuje analizė. <i><i>Technologijos ir menas: tyrimai ir aktualijos</i></i>, 5, 82-87.",T 003,,,,2014
4098163,S4,"Peker, S., Tvaronavičienė, M., & Aktan, B. (2014). Sustainable risk management: fuzzy approach to volatility and application on ftse 100 index. <i><i>Entrepreneurship and sustainability issues</i></i>, <i>2</i>(1), 30-36. doi:<a target=""_blank"" href=""https://doi.org/10.9770/jesi.2014.2.1(4)"">10.9770/jesi.2014.2.1(4)</a>",S 004,IndexCopernicus,,,2014
4098185,S1,"Šerevičienė, V., Baltrėnas, P., Baltrėnaitė, E., Marčiulaitienė, E., & Paliulis, D. (2014). Investigation of NO2 behaviour in the temperate continental climate road environment. <i><i>Water, air and soil pollution</i></i>, <i>225</i>(9), 1-10. doi:<a target=""_blank"" href=""https://doi.org/10.1007/s11270-014-2173-9"">10.1007/s11270-014-2173-9</a>",T 004,Scopus; SpringerLink; CAB Abstracts; Science Citation Index Expanded (Web of Science),"IF: 1,554, AIF: 2,652, Q2 (2014, InCites JCR SCIE)","CiteScore: 1,80, SNIP: 1,025, SJR: 0,761, Q1 (2014, Scopus Sources)",2014
4098229,S1,"Novickij, V., Grainys, A., Novickij, J., Tolvaišienė, S., & Markovskaja, S. (2014). Compact electro-permeabilization system for controlled treatment of biological cells and cell medium conductivity change measurement. <i><i>Measurement science review: journal of the Institute of Measurement Science Slovak Academy of Sciences</i></i>, <i>14</i>(5), 279-284. doi:<a target=""_blank"" href=""https://doi.org/10.2478/msr-2014-0038"">10.2478/msr-2014-0038</a>",T 001,Scopus; IndexCopernicus; Science Citation Index Expanded (Web of Science),"IF: 0,989, AIF: 1,984, Q3 (2014, InCites JCR SCIE)","CiteScore: 1,29, SNIP: 1,316, SJR: 0,372, Q2 (2014, Scopus Sources)",2014
